761404,11680,3010774,,,888,Delete,01,0
761404,9299,3010802,,,888,Delete,01,0
761404,12164,3010854,,,888,New,01,0
761404,11672,3010756,,,888,Delete,01,0
761404,6283,3010858,,,888,New,01,0
761404,12105,3010835,,,888,Delete,01,0
