3137610,69272,SG1593712556,,,888,03,New,01,0
3137610,69272,SG1593712556,,,888,03,New,01,0
3137610,69272,SG1593712556,,,888,03,New,01,0
3137610,69272,SG1593712556,,,888,03,New,01,0
3137610,69272,SG1593712556,,,888,03,New,01,0
3137610,65440,SG1593327768,,,888,03,Delete,01,0
3137610,23995,SG1593750422,,,888,03,New,01,0
3137610,23995,SG1593750422,,,888,03,New,01,0
3137610,23995,SG1593750422,,,888,03,New,01,0
3137610,23995,SG1593750422,,,888,03,New,01,0
3137610,23995,SG1593750422,,,888,03,New,01,0
3137610,69297,SG1593754613,,,888,03,New,01,0
3137610,69297,SG1593754613,,,888,03,New,01,0
3137610,69297,SG1593754613,,,888,03,New,01,0
3137610,69297,SG1593754613,,,888,03,New,01,0
3137610,69297,SG1593754613,,,888,03,New,01,0
3137610,31398,SG1588828029,,,888,03,Delete,01,0
3137610,65761,SG1593775915,,,888,03,New,01,0
3137610,65761,SG1593775915,,,888,03,Delete,01,0
3137610,54207,SG1593776340,,,888,03,New,01,0
3137610,65761,SG1593775915,,,888,03,New,01,0
3137610,65761,SG1593775915,,,888,03,New,01,0
3137610,65761,SG1593775915,,,888,03,New,01,0
3137610,54207,SG1593776340,,,888,03,New,01,0
3137610,65761,SG1593775915,,,888,03,New,01,0
3137610,54207,SG1593776340,,,888,03,New,01,0
3137610,54207,SG1593776340,,,888,03,New,01,0
3137610,54207,SG1593776340,,,888,03,New,01,0
3137610,45693,SG1593787339,,,888,03,New,01,0
3137610,45693,SG1593787339,,,888,03,New,01,0
3137610,45693,SG1593787339,,,888,03,New,01,0
3137610,45693,SG1593787339,,,888,03,New,01,0
3137610,52505,SG1593788428,,,888,03,New,01,0
3137610,45693,SG1593787339,,,888,03,New,01,0
3137610,52505,SG1593788428,,,888,03,New,01,0
3137610,52505,SG1593788428,,,888,03,New,01,0
3137610,52505,SG1593788428,,,888,03,New,01,0
3137610,52505,SG1593788428,,,888,03,New,01,0
