761404,35319,3022310,,,888,26,New,01,0
761404,35389,3022316,,,888,26,New,01,0
761404,29507,3018723,,,888,26,Delete,01,0
761404,33477,3021709,,,888,26,Delete,01,0
761404,13353,3022323,,,888,26,New,01,0
761404,35429,3022324,,,888,26,New,01,0
761404,13353,3022323,,,888,26,Delete,01,0
761404,29369,3021391,,,888,26,Delete,01,0
761404,35407,3022327,,,888,26,New,01,0
761404,29226,3022328,,,888,26,New,01,0
761404,35261,3022329,,,888,26,New,01,0
761404,35455,3022340,,,888,26,New,01,0
761404,31933,3021566,,,888,26,Delete,01,0
