3137610,54625,SG1582187564,,,888,21,New,01,0
3137610,56722,SG1582178664,,,888,21,New,01,0
3137610,56777,SG1582165367,,,888,21,New,01,0
3137610,30587,SG1582156062,,,888,21,New,01,0
3137610,56005,SG1582130564,,,888,21,New,01,0
3137610,56622,SG1582094995,,,888,21,New,01,0
3137610,12206,SG1582091498,,,888,21,New,01,0
3137610,10223,SG1582082346,,,888,21,New,01,0
3137610,48208,SG1580416922,,,888,21,Delete,01,0
3137610,55870,SG1582037429,,,888,21,New,01,0
3137610,10714,SG1581990565,,,888,21,New,01,0
3137610,52083,SG1581964635,,,888,21,New,01,0
3137610,52083,SG1581965097,,,888,21,New,01,0
3137610,56625,SG1581981524,,,888,21,New,01,0
3137610,54625,SG1582187564,,,888,21,New,01,0
3137610,56722,SG1582178664,,,888,21,New,01,0
3137610,56777,SG1582165367,,,888,21,New,01,0
3137610,30587,SG1582156062,,,888,21,New,01,0
3137610,56005,SG1582130564,,,888,21,New,01,0
3137610,56622,SG1582094995,,,888,21,New,01,0
3137610,12206,SG1582091498,,,888,21,New,01,0
3137610,10223,SG1582082346,,,888,21,New,01,0
3137610,55870,SG1582037429,,,888,21,New,01,0
3137610,10714,SG1581990565,,,888,21,New,01,0
3137610,52083,SG1581965097,,,888,21,New,01,0
3137610,56625,SG1581981524,,,888,21,New,01,0
3137610,52083,SG1581964635,,,888,21,New,01,0
3137610,54625,SG1582187564,,,888,21,New,01,0
3137610,56722,SG1582178664,,,888,21,New,01,0
3137610,56777,SG1582165367,,,888,21,New,01,0
3137610,30587,SG1582156062,,,888,21,New,01,0
3137610,53668,SG1582255296,,,888,21,New,01,0
3137610,56005,SG1582130564,,,888,21,New,01,0
3137610,53668,SG1582255296,,,888,21,New,01,0
3137610,53668,SG1582255296,,,888,21,New,01,0
3137610,53668,SG1582255296,,,888,21,New,01,0
3137610,56622,SG1582094995,,,888,21,New,01,0
3137610,12206,SG1582091498,,,888,21,New,01,0
3137610,10223,SG1582082346,,,888,21,New,01,0
3137610,53668,SG1582255296,,,888,21,Delete,01,0
3137610,55870,SG1582037429,,,888,21,New,01,0
3137610,55330,SG1580346959,,,888,21,Delete,01,0
3137610,10714,SG1581990565,,,888,21,New,01,0
3137610,52083,SG1581964635,,,888,21,New,01,0
3137610,52083,SG1581965097,,,888,21,New,01,0
3137610,56625,SG1581981524,,,888,21,New,01,0
