761404,30034,3019179,,,888,22,Delete,01,0
761404,26592,302400426592,,,888,22,New,01,0
761404,35401,302400735401,,,888,22,New,01,0
761404,22301,302401222301,,,888,22,New,01,0
761404,41639,302402041639,,,888,22,New,01,0
761404,41640,302402041640,,,888,22,New,01,0
761404,41639,302402041639,,,888,22,Delete,01,0
761404,26287,302281226287,,,888,22,Delete,01,0
761404,40311,302356040311,,,888,22,Delete,01,0
761404,2636,3022080,,,888,18,delete,01,0
761404,40781,302404840781,,,888,22,New,01,0
761404,35295,3022288,,,888,22,Delete,01,0
761404,22301,302401222301,,,888,22,Delete,01,0
761404,16610,302406216610,,,888,22,New,01,0
