761404,36182,302272636182,,,888,09,New,01,0
761404,36181,302272736181,,,888,09,New,01,0
761404,36182,302272636182,,,888,09,Delete,01,0
761404,14602,3012544,,,888,09,Delete,01,0
761404,14602,3012544,,,888,09,Delete,01,0
761404,14602,3012544,,,888,09,Delete,01,0
761404,6032,30225816032,,,888,09,Delete,01,0
761404,34651,3021917,,,888,09,Delete,01,0
761404,34651,3021917,,,888,09,Delete,01,0
761404,29696,302275129696,,,888,09,New,01,0
761404,3649,30227573649,,,888,09,New,01,0
761404,3649,3021777,,,888,09,Delete,01,0
761404,3649,3021777,,,888,09,Delete,01,0
