3137610,2231,SG1585343823,,,888,28,New,01,0
3137610,57237,SG1581911575,,,888,28,Delete,01,0
3137610,56148,SG1581403033,,,888,28,Delete,01,0
3137610,2231,SG1585343823,,,888,28,Delete,01,0
3137610,26133,SG1585387188,,,888,28,New,01,0
3137610,45401,SG1585391968,,,888,28,New,01,0
3137610,59194,SG1584958759,,,888,28,Delete,01,0
3137610,3649,SG1585396414,,,888,28,New,01,0
3137610,3649,SG1585396414,,,888,28,Delete,01,0
3137610,36113,SG1585398377,,,888,28,New,01,0
3137610,36113,SG1585398377,,,888,28,Delete,01,0
3137610,59469,SG1585405159,,,888,28,New,01,0
3137610,54425,SG1585406233,,,888,28,New,01,0
