761404,11656,3010752,,,888,New,01,0
761404,11659,3010753,,,888,New,01,0
761404,11653,3010755,,,888,New,01,0
761404,11672,3010756,,,888,New,01,0
761404,11682,3010759,,,888,New,01,0
761404,11682,3010759,,,888,Delete,01,0
761404,11699,3010762,,,888,New,01,0
761404,11701,3010765,,,888,New,01,0
761404,11701,3010765,,,888,Delete,01,0
761404,11701,3010765,,,888,New,01,0
