761404,10053,3010441,,,888,Delete,01,0
761404,12883,3011157,,,888,Delete,01,0
761404,13106,3011177,,,888,New,01,0
761404,10648,3010449,,,888,Delete,01,0
761404,12393,3011180,,,888,New,01,0
