761404,20985,3012804,,,888,27,Delete,01,0
761404,41895,302423841895,,,888,27,Delete,01,0
761404,31522,3020799,,,888,27,Delete,01,0
761404,29873,302429329873,,,888,01,new,01,0
761404,1049,3021317,,,888,27,Delete,01,0
761404,1049,30243001049,,,888,27,New,01,0
761404,1049,30243021049,,,888,27,New,01,0
761404,23996,302430423996,,,888,27,New,01,0
761404,1049,30243001049,,,888,01,delete,01,0
761404,1049,30243021049,,,888,01,delete,01,0
761404,41064,302428841064,,,888,01,new,01,0
761404,23996,3014500,,,888,27,Delete,01,0
761404,30587,302432730587,,,888,27,New,01,0
