761404,12483,3011187,,,888,New,01,0
761404,13411,3011188,,,888,New,01,0
761404,13412,3011190,,,888,New,01,0
761404,13411,3011188,,,888,Delete,01,0
761404,13412,3011190,,,888,Delete,01,0
761404,12475,3010936,,,888,Delete,01,0
761404,13419,3011190,,,888,New,01,0
761404,13419,3011190,,,888,Delete,01,0
