761404,19435,3012419,,,888,19,New,01,0
761404,19491,3012423,,,888,19,New,01,0
761404,18721,3012426,,,888,19,New,01,0
761404,19497,3012427,,,888,19,New,01,0
761404,19292,3012429,,,888,19,New,01,0
761404,16380,3012182,,,888,19,Delete,01,0
761404,19552,3012430,,,888,19,New,01,0
761404,9819,3012435,,,888,19,New,01,0
761404,9819,3012435,,,888,19,Delete,01,0
761404,17985,3012438,,,888,19,New,01,0
761404,17985,3012438,,,888,19,Delete,01,0
761404,17985,3012438,,,888,19,New,01,0
761404,18721,3012426,,,888,19,Delete,01,0
761404,19594,3012443,,,888,19,New,01,0
761404,19594,3012443,,,888,19,Delete,01,0
761404,18980,3012447,,,888,19,New,01,0
