3137610,57701,SG1586180744,,,888,12,Delete,01,0
3137610,39887,SG1588397131,,,888,12,Delete,01,0
3137610,62822,SG1589228376,,,888,12,New,01,0
3137610,63731,SG1589229799,,,888,12,New,01,0
3137610,31960,SG1589243795,,,888,12,New,01,0
3137610,63715,SG1589248341,,,888,12,New,01,0
3137610,63207,SG1588676096,,,888,12,Delete,01,0
3137610,4183,SG1589257491,,,888,12,New,01,0
3137610,63632,SG1589258596,,,888,12,New,01,0
3137610,63632,SG1589258596,,,888,12,Delete,01,0
3137610,63329,SG1588794498,,,888,12,Delete,01,0
3137610,57367,SG1583817219,,,888,12,Delete,01,0
3137610,49549,SG1575005310,,,888,12,Delete,01,0
3137610,63775,SG1589276361,,,888,12,New,01,0
3137610,63775,SG1589276361,,,888,12,New,01,0
3137610,63775,SG1589276361,,,888,12,New,01,0
3137610,63775,SG1589276361,,,888,12,New,01,0
3137610,63775,SG1589276361,,,888,12,New,01,0
3137610,60193,SG1589135447,,,888,12,Delete,01,0
3137610,14602,SG1589289544,,,888,12,New,01,0
3137610,14602,SG1589289544,,,888,12,New,01,0
3137610,14602,SG1589289544,,,888,12,New,01,0
3137610,14602,SG1589289544,,,888,12,New,01,0
3137610,14602,SG1589289544,,,888,12,New,01,0
3137610,47173,SG1589291040,,,888,12,New,01,0
3137610,47173,SG1589291040,,,888,12,New,01,0
3137610,47173,SG1589291040,,,888,12,New,01,0
3137610,63495,SG1588946950,,,888,12,Delete,01,0
3137610,47173,SG1589291040,,,888,12,New,01,0
3137610,47173,SG1589291040,,,888,12,New,01,0
3137610,47173,SG1589291040,,,888,12,Delete,01,0
3137610,29628,SG1584809805,,,888,12,Delete,01,0
3137610,63506,SG1589296655,,,888,12,New,01,0
3137610,63506,SG1589296655,,,888,12,New,01,0
3137610,63506,SG1589296655,,,888,12,New,01,0
3137610,63506,SG1589296655,,,888,12,New,01,0
3137610,63506,SG1589296655,,,888,12,New,01,0
3137610,33483,SG1587804312,,,888,12,Delete,01,0
