761404,41192,302419241192,,,888,25,delete,01,0
761404,42707,302446642707,,,888,07,Delete,01,0
761404,21217,302467421217,,,888,6,new,01,0
761404,36633,302469936633,,,888,07,New,01,0
761404,43499,302470143499,,,888,07,New,01,0
761404,26756,302470526756,,,888,07,New,01,0
761404,26756,3016167,,,888,07,Delete,01,0
761404,31960,3020600,,,888,07,Delete,01,0
761404,38613,302470938613,,,888,07,New,01,0
761404,43512,302470943512,,,888,07,New,01,0
761404,23538,302471423538,,,888,07,New,01,0
761404,27196,3016556,,,888,07,Delete,01,0
761404,30587,3019664,,,888,07,Delete,01,0
761404,40350,302471140350,,,888,7,new,01,0
761404,5230,30247215230,,,888,07,New,01,0
761404,43583,302472643583,,,888,07,New,01,0
761404,43583,302472643583,,,888,07,Delete,01,0
