761404,39873,302344739873,,,888,15,New,01,0
761404,37586,302323637586,,,888,15,Delete,01,0
761404,39783,302346339783,,,888,15,New,01,0
761404,34887,3022064,,,888,15,Delete,01,0
761404,34887,3022064,,,888,15,Delete,01,0
761404,39814,302346539814,,,888,15,New,01,0
761404,34887,3022064,,,888,15,Delete,01,0
761404,39302,302348039302,,,888,15,New,01,0
761404,39053,302348539053,,,888,15,New,01,0
761404,33352,302348933352,,,888,15,New,01,0
761404,39053,302348539053,,,888,15,Delete,01,0
761404,31672,302350631672,,,888,15,New,01,0
