761404,36656,302285936656,,,888,11,New,01,0
761404,34658,3022023,,,888,11,Delete,01,0
761404,35819,302292235819,,,888,11,New,01,0
761404,30034,302293930034,,,888,11,New,01,0
761404,37295,302293937295,,,888,11,New,01,0
761404,34076,302296534076,,,888,11,New,01,0
761404,34076,3021792,,,888,11,Delete,01,0
761404,30034,3019179,,,888,11,Delete,01,0
761404,21581,3013536,,,888,5,delete,01,0
761404,34318,302299234318,,,888,11,New,01,0
761404,9855,3010245,,,888,16,delete,01,0
761404,9855,3019198,,,888,11,delete,01,0
761404,30034,3019179,,,888,11,Delete,01,0
761404,17260,302302217260,,,888,11,New,01,0
761404,37746,302303337746,,,888,11,New,01,0
761404,36963,302305436963,,,888,11,New,01,0
761404,29628,3022309,,,888,11,Delete,01,0
