761404,40289,302357740289,,,888,26,Delete,01,0
761404,36205,302423436205,,,888,26,New,01,0
761404,35997,302260935997,,,888,26,Delete,01,0
761404,36205,302423436205,,,888,26,Delete,01,0
761404,41895,302423841895,,,888,26,New,01,0
761404,11099,3022036,,,888,26,Delete,01,0
761404,23290,302425123290,,,888,26,New,01,0
761404,23290,3014180,,,888,26,Delete,01,0
761404,23290,3014180,,,888,26,Delete,01,0
761404,23290,3014180,,,888,26,Delete,01,0
761404,23290,3014180,,,888,26,Delete,01,0
761404,23290,3014180,,,888,26,Delete,01,0
761404,29749,302426329749,,,888,26,new,01,0
761404,42020,302420642020,,,888,27,new,01,0
