3137610,44600,SG1582870277,,,888,28,New,01,0
3137610,18954,SG1582810206,,,888,28,New,01,0
3137610,43099,SG1582810474,,,888,28,New,01,0
3137610,57256,SG1582788342,,,888,28,New,01,0
3137610,57483,SG1582918133,,,888,28,New,01,0
3137610,57281,SG1582715712,,,888,28,New,01,0
3137610,57483,SG1582918133,,,888,28,New,01,0
3137610,54008,SG1582691981,,,888,28,New,01,0
3137610,57280,SG1582690761,,,888,28,New,01,0
3137610,57258,SG1582681811,,,888,28,New,01,0
3137610,35751,SG1582657786,,,888,28,New,01,0
3137610,56738,SG1582658356,,,888,28,New,01,0
3137610,57246,SG1582671323,,,888,28,New,01,0
3137610,57483,SG1582918133,,,888,28,New,01,0
3137610,44600,SG1582870277,,,888,28,New,01,0
3137610,18954,SG1582810206,,,888,28,New,01,0
3137610,43099,SG1582810474,,,888,28,New,01,0
3137610,57256,SG1582788342,,,888,28,New,01,0
3137610,57281,SG1582715712,,,888,28,New,01,0
3137610,54239,SG1580453846,,,888,28,Delete,01,0
3137610,55758,SG1580967186,,,888,28,Delete,01,0
3137610,55758,SG1580967186,,,888,28,Delete,01,0
3137610,57280,SG1582690761,,,888,28,New,01,0
3137610,54008,SG1582691981,,,888,28,New,01,0
3137610,57258,SG1582681811,,,888,28,New,01,0
3137610,35751,SG1582657786,,,888,28,New,01,0
3137610,56738,SG1582658356,,,888,28,New,01,0
3137610,57246,SG1582671323,,,888,28,New,01,0
3137610,57483,SG1582918133,,,888,28,New,01,0
3137610,44600,SG1582870277,,,888,28,New,01,0
3137610,14340,SG1581102004,,,888,28,Delete,01,0
3137610,18954,SG1582810206,,,888,28,New,01,0
3137610,43099,SG1582810474,,,888,28,New,01,0
3137610,57256,SG1582788342,,,888,28,New,01,0
3137610,57281,SG1582715712,,,888,28,New,01,0
3137610,54008,SG1582691981,,,888,28,New,01,0
3137610,57280,SG1582690761,,,888,28,New,01,0
3137610,57258,SG1582681811,,,888,28,New,01,0
3137610,57246,SG1582671323,,,888,28,New,01,0
3137610,35751,SG1582657786,,,888,28,New,01,0
3137610,56738,SG1582658356,,,888,28,New,01,0
3137610,57483,SG1582918133,,,888,28,New,01,0
3137610,44600,SG1582870277,,,888,28,New,01,0
3137610,45913,SG1582982773,,,888,28,New,01,0
3137610,45913,SG1582982773,,,888,28,New,01,0
3137610,45913,SG1582982773,,,888,28,New,01,0
3137610,45913,SG1582982773,,,888,28,New,01,0
3137610,45913,SG1582982773,,,888,28,New,01,0
3137610,18954,SG1582810206,,,888,28,New,01,0
3137610,43099,SG1582810474,,,888,28,New,01,0
3137610,57256,SG1582788342,,,888,28,New,01,0
3137610,57481,SG1582989765,,,888,28,New,01,0
3137610,57481,SG1582989765,,,888,28,New,01,0
3137610,57481,SG1582989765,,,888,28,New,01,0
3137610,57481,SG1582989765,,,888,28,New,01,0
3137610,57481,SG1582989765,,,888,28,New,01,0
3137610,57481,SG1582989765,,,888,01,New,01,0
3137610,45913,SG1582982773,,,888,01,New,01,0
3137610,54488,SG1582385320,,,888,01,Delete,01,0
3137610,57483,SG1582918133,,,888,01,New,01,0
3137610,44600,SG1582870277,,,888,01,New,01,0
3137610,54239,SG1580453846,,,888,01,Delete,01,0
