3137610,52096,SG1575872726,,,888,10,New,01,0
3137610,52092,SG1575865904,,,888,10,New,01,0
3137610,10467,SG1575857423,,,888,10,New,01,0
3137610,52071,SG1575830470,,,888,10,New,01,0
3137610,51964,SG1575821221,,,888,10,New,01,0
3137610,52132,SG1575914650,,,888,10,New,01,0
3137610,51807,SG1575816369,,,888,10,New,01,0
3137610,52132,SG1575914650,,,888,10,New,01,0
3137610,51988,SG1575807480,,,888,10,New,01,0
3137610,41414,SG1575802984,,,888,10,New,01,0
3137610,49563,SG1575766175,,,888,10,New,01,0
3137610,51978,SG1575735040,,,888,10,New,01,0
3137610,51946,SG1575703748,,,888,10,New,01,0
3137610,51928,SG1575660760,,,888,10,New,01,0
3137610,51559,SG1575649377,,,888,10,New,01,0
3137610,52132,SG1575914650,,,888,10,New,01,0
3137610,52096,SG1575872726,,,888,10,New,01,0
3137610,52092,SG1575865904,,,888,10,New,01,0
3137610,10467,SG1575857423,,,888,10,New,01,0
3137610,52071,SG1575830470,,,888,10,New,01,0
3137610,51964,SG1575821221,,,888,10,New,01,0
3137610,51807,SG1575816369,,,888,10,New,01,0
3137610,51988,SG1575807480,,,888,10,New,01,0
3137610,41414,SG1575802984,,,888,10,New,01,0
3137610,49563,SG1575766175,,,888,10,New,01,0
3137610,51978,SG1575735040,,,888,10,New,01,0
3137610,51946,SG1575703748,,,888,10,New,01,0
3137610,51928,SG1575660760,,,888,10,New,01,0
3137610,51559,SG1575649377,,,888,10,New,01,0
3137610,52132,SG1575914650,,,888,10,New,01,0
3137610,52096,SG1575872726,,,888,10,New,01,0
3137610,52092,SG1575865904,,,888,10,New,01,0
3137610,50517,SG1574411884,,,888,10,Delete,01,0
3137610,10467,SG1575857423,,,888,10,New,01,0
3137610,52071,SG1575830470,,,888,10,New,01,0
3137610,51645,SG1575447135,,,888,10,Delete,01,0
3137610,51964,SG1575821221,,,888,10,New,01,0
3137610,51807,SG1575816369,,,888,10,New,01,0
3137610,51988,SG1575807480,,,888,10,New,01,0
3137610,41414,SG1575802984,,,888,10,New,01,0
3137610,52077,SG1575967084,,,888,10,New,01,0
3137610,52077,SG1575967084,,,888,10,New,01,0
3137610,52218,SG1575971238,,,888,10,New,01,0
3137610,52218,SG1575971238,,,888,10,New,01,0
3137610,52218,SG1575971238,,,888,10,New,01,0
3137610,52077,SG1575967084,,,888,10,New,01,0
3137610,52218,SG1575971238,,,888,10,New,01,0
3137610,52077,SG1575967084,,,888,10,New,01,0
3137610,43239,SG1575978847,,,888,10,New,01,0
3137610,43239,SG1575978847,,,888,10,New,01,0
3137610,43239,SG1575978847,,,888,10,New,01,0
3137610,43239,SG1575978847,,,888,10,New,01,0
3137610,49563,SG1575766175,,,888,10,New,01,0
3137610,51978,SG1575735040,,,888,10,New,01,0
3137610,51946,SG1575703748,,,888,10,New,01,0
3137610,51928,SG1575660760,,,888,10,New,01,0
3137610,51559,SG1575649377,,,888,10,New,01,0
3137610,51686,SG1575992531,,,888,10,New,01,0
3137610,51686,SG1575992531,,,888,10,New,01,0
3137610,51686,SG1575992531,,,888,10,New,01,0
