761404,28174,3017545,,,888,08,New,01,0
761404,28114,3017543,,,888,08,New,01,0
761404,28174,3017545,,,888,08,Delete,01,0
761404,28182,3017550,,,888,08,New,01,0
761404,28184,3017556,,,888,08,New,01,0
761404,4949,3017560,,,888,08,New,01,0
761404,26922,3016303,,,888,08,Delete,01,0
761404,6508,3017373,,,888,08,Delete,01,0
761404,11089,3010818,,,888,08,Delete,01,0
761404,13411,3014438,,,888,08,Delete,01,0
761404,28205,3017576,,,888,08,New,01,0
761404,28093,3017581,,,888,08,New,01,0
761404,27576,3017586,,,888,08,New,01,0
