761404,29873,302429329873,,,888,06,Delete,01,0
761404,29873,302429329873,,,888,06,Delete,01,0
761404,41606,302457541606,,,888,06,Delete,01,0
761404,43390,302465743390,,,888,06,New,01,0
761404,43402,302466243402,,,888,06,New,01,0
761404,42733,302448942733,,,888,06,Delete,01,0
761404,41192,302419241192,,,888,06,Delete,01,0
761404,41192,302419241192,,,888,06,Delete,01,0
761404,41192,302419241192,,,888,06,Delete,01,0
761404,41192,302419241192,,,888,06,Delete,01,0
761404,41192,302419241192,,,888,06,Delete,01,0
761404,41192,302419241192,,,888,06,Delete,01,0
761404,43402,302466243402,,,888,06,Delete,01,0
761404,43333,302467443333,,,888,06,New,01,0
761404,16542,302467516542,,,888,06,New,01,0
761404,43149,302468143149,,,888,06,New,01,0
761404,43448,302468343448,,,888,06,New,01,0
761404,34387,302441234387,,,888,06,Delete,01,0
761404,38815,302325438815,,,888,06,Delete,01,0
761404,43417,302468943417,,,888,06,New,01,0
