3137610,59100,SG1596296054,,,888,02,New,01,0
3137610,69175,SG1593630456,,,888,02,Delete,01,0
3137610,54995,SG1579799229,,,888,02,Delete,01,0
3137610,71921,SG1596334193,,,888,02,New,01,0
3137610,71921,SG1596334193,,,888,02,New,01,0
3137610,71921,SG1596334193,,,888,02,New,01,0
3137610,71921,SG1596334193,,,888,02,New,01,0
3137610,71921,SG1596334193,,,888,02,New,01,0
3137610,71890,SG1596349362,,,888,02,New,01,0
3137610,71890,SG1596349362,,,888,02,New,01,0
3137610,71890,SG1596349362,,,888,02,New,01,0
3137610,71890,SG1596349362,,,888,02,New,01,0
3137610,71890,SG1596349362,,,888,02,New,01,0
3137610,71933,SG1596354380,,,888,02,New,01,0
3137610,71933,SG1596354380,,,888,02,New,01,0
3137610,71933,SG1596354380,,,888,02,New,01,0
3137610,71933,SG1596354380,,,888,02,New,01,0
3137610,71933,SG1596354380,,,888,02,New,01,0
3137610,54419,SG1579109536,,,888,02,Delete,01,0
3137610,48487,SG1596369813,,,888,02,New,01,0
3137610,48487,SG1596369813,,,888,02,New,01,0
3137610,48487,SG1596369813,,,888,02,New,01,0
3137610,48487,SG1596369813,,,888,02,New,01,0
3137610,48487,SG1596369813,,,888,02,New,01,0
3137610,71983,SG1596374703,,,888,02,New,01,0
3137610,71983,SG1596374703,,,888,02,New,01,0
3137610,71983,SG1596374703,,,888,02,New,01,0
3137610,71983,SG1596374703,,,888,02,New,01,0
3137610,71983,SG1596374703,,,888,02,New,01,0
3137610,25821,SG1595899944,,,888,02,Delete,01,0
