761404,32067,3020663,,,888,12,Delete,01,0
761404,30375,3019485,,,888,12,Delete,01,0
761404,32445,3020844,,,888,12,New,01,0
761404,32444,3020846,,,888,12,New,01,0
761404,32451,3020849,,,888,12,New,01,0
761404,32447,3020850,,,888,12,New,01,0
761404,15601,0,,,0,12,Delete,01,0
761404,26634,3020856,,,888,12,New,01,0
761404,15601,0,,,0,12,Delete,01,0
761404,23651,3019391,,,888,12,Delete,01,0
761404,22501,3020865,,,888,12,New,01,0
761404,16098,3020866,,,888,12,New,01,0
761404,11662,3020476,,,888,12,Delete,01,0
761404,32168,3020713,,,888,12,Delete,01,0
