761404,30077,3019218,,,888,11,New,01,0
761404,29559,3019225,,,888,11,New,01,0
761404,28559,3017821,,,888,11,Delete,01,0
761404,12444,3019230,,,888,11,New,01,0
761404,12444,3019230,,,888,11,Delete,01,0
761404,30105,3019244,,,888,11,New,01,0
761404,22973,3019138,,,888,10,Delete,01,0
761404,22973,3019139,,,888,10,Delete,01,0
761404,22973,3019140,,,888,10,Delete,01,0
761404,22973,3019141,,,888,10,Delete,01,0
761404,22973,3019142,,,888,10,Delete,01,0
761404,22973,3019143,,,888,10,Delete,01,0
761404,22973,3019152,,,888,10,Delete,01,0
761404,22973,3019153,,,888,10,Delete,01,0
