761404,31448,3021996,,,888,16,New,01,0
761404,34707,3021976,,,888,16,Delete,01,0
761404,31448,3020288,,,888,16,Delete,01,0
761404,32565,3022005,,,888,16,New,01,0
761404,32565,3020917,,,888,16,Delete,01,0
761404,12258,3022007,,,888,16,New,01,0
761404,13743,3022011,,,888,16,New,01,0
761404,13743,3019498,,,888,16,Delete,01,0
761404,1049,3022022,,,888,16,delete,01,0
761404,34645,3021915,,,888,13,delete,01,0
761404,34658,3022023,,,888,16,New,01,0
761404,34345,3022027,,,888,16,New,01,0
761404,34345,3022027,,,888,16,Delete,01,0
