761404,68889,305373068889,,,888,28,New,01,0
761404,66895,305349966895,,,888,28,Delete,01,0
761404,66895,305349966895,,,888,28,Delete,01,0
761404,71407,305373171407,,,888,28,New,01,0
761404,49595,305357849595,,,888,28,Delete,01,0
761404,36409,305374836409,,,888,28,New,01,0
761404,71080,305368171080,,,888,28,Delete,01,0
761404,71463,305375271463,,,888,28,New,01,0
761404,2231,30537592231,,,888,28,New,01,0
761404,2231,30537592231,,,888,28,Delete,01,0
761404,67309,305377567309,,,888,28,New,01,0
761404,51596,305377951596,,,888,28,New,01,0
761404,24460,305378324460,,,888,28,New,01,0
761404,24460,305378324460,,,888,28,Delete,01,0
761404,71142,305378571142,,,888,28,New,01,0
761404,71275,305378671275,,,888,28,New,01,0
761404,69591,305320469591,,,888,28,Delete,01,0
761404,71094,305372971094,,,888,28,Delete,01,0
761404,71614,305379571614,,,888,28,New,01,0
761404,13206,305380313206,,,888,01,New,01,0
761404,71503,305380471503,,,888,01,New,01,0
