761404,31550,3020729,,,888,04,Delete,01,0
761404,34062,3021602,,,888,04,New,01,0
761404,30034,3021604,,,888,04,New,01,0
761404,34069,3021605,,,888,04,New,01,0
761404,31550,3020729,,,888,04,Delete,01,0
761404,30034,3019179,,,888,04,Delete,01,0
761404,34086,3021614,,,888,04,New,01,0
761404,9449,3021548,,,888,04,Delete,01,0
761404,13406,3021621,,,888,04,New,01,0
761404,13736,3019665,,,888,04,Delete,01,0
761404,14073,3020682,,,888,04,Delete,01,0
761404,29686,3018898,,,888,04,Delete,01,0
761404,32126,3021630,,,888,04,New,01,0
761404,32940,3021071,,,888,04,Delete,01,0
761404,32940,3021071,,,888,04,Delete,01,0
761404,32940,3021071,,,888,04,Delete,01,0
761404,32940,3021071,,,888,04,Delete,01,0
761404,33404,3021277,,,888,04,Delete,01,0
761404,32940,3021071,,,888,04,Delete,01,0
761404,34046,3021633,,,888,04,New,01,0
