761404,15601,0,,,0,11,Delete,01,0
761404,2153,3020825,,,888,11,New,01,0
761404,32401,3020826,,,888,11,New,01,0
761404,22973,3015185,,,888,12,delete,01,0
761404,22973,3013987,,,888,12,delete,01,0
761404,22973,3019137,,,888,12,delete,01,0
761404,22973,3019138,,,888,12,delete,01,0
761404,22973,3019140,,,888,12,delete,01,0
761404,22973,3019141,,,888,12,delete,01,0
761404,22973,3019152,,,888,12,delete,01,0
761404,32401,3020826,,,888,11,Delete,01,0
761404,22973,3019153,,,888,12,delete,01,0
761404,22973,3019143,,,888,12,delete,01,0
761404,22973,3019139,,,888,12,delete,01,0
761404,32405,3020828,,,888,11,New,01,0
761404,22973,3019142,,,888,12,delete,01,0
761404,32405,3020828,,,888,11,Delete,01,0
761404,32401,3020826,,,888,11,Delete,01,0
761404,25389,3020228,,,888,11,Delete,01,0
